Concern Report Date,Part No,Vendor Name,Concern Description,Vehicle Model,Qty. Reported,Initial Analysis & Reason for Attributio,Reason for ICA Not Possible,ICA Details at M&M,ICA Failure,Segregation Qty,OK Qty,Rejection(BLock)Qty (344 and 350 Mvt),Scarp Qty(951 and 551 Mvt),Rework Qty,Deviation Qty,Line Loss,Yard Hold,ESQA Entry Required,Justification for ESQA Not Required,ESQA Number
2025-07-14,2303BW500251N,Varroc Engineering Ltd,Trim pad Cup fitment not Possible,THAR ROXX,1,Moulding defect,,Visually check,N,0,0,1,0,0,0,N,N,Y,,2014137125.0
2025-07-12,2402AW500281C,MSKH SEATING SYSTEMS INDIA,Traceability Not possible.,THAR ROXX,1,3D Thar Sticker Pasted On Thar Roxx Seat.,,visually check,N,40,39,0,0,1,0,N,N,Y,,2014137154.0
2025-07-12,2401AW500691C,MSKH SEATING SYSTEMS INDIA,Traceability Not possible.,THAR ROXX,1,3D Thar Sticker Pasted On Thar Roxx Seat.,,Visually check,N,13,12,0,0,1,0,N,N,Y,,2014137205.0
2025-07-14,0111JW600051N,UNO MINDARIKA PVT LTD,Power window Button not Working,THAR ROXX,1,Power window Button not Working,Part level ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014137245.0
2025-07-17,0119AAG02061N,ITW INDIA PRIVATE LIMITED,Pushpin not able to lock into Bumper,THAR ROXX,12,Push pin found difective,Part level ICA not possible,,N,0,0,16792,0,0,0,N,N,Y,,2014137350.0
2025-07-17,1701AW500121N,LUMAX INDUSTRIES LIMITED,Headlamp Inoperative,THAR ROXX,1,Headlamp Inoperative,Part level ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014137270.0
2025-07-22,1701AW500091N,LUMAX INDUSTRIES LIMITED,Head lamp fitment not possible.,THAR ROXX,1,Moulding lump found inside headlamp bolt mounting.,,ICA done by visually checking.,N,70,69,1,0,0,0,N,N,Y,,2014137397.0
2025-07-19,0101BW504440N,DG CORPORATION PRIVATE LIMITED,Parking Bracket Mtg M8 Nut Offset.,THAR ROXX,1,Parking Bracket Mtg M8 Nut Offset.,,100% Part Inspection.,N,400,398,0,0,2,0,N,N,Y,,2014137362.0
2025-07-17,2402AW500281B,MSKH SEATING SYSTEMS INDIA,Wrinkle on rear seat at iso fix area,THAR ROXX,1,Wrinkle on rear seat at iso fix area,,Visually check,N,28,27,0,0,1,0,N,N,Y,,2014137416.0
2025-07-21,0101EW503620N,SANJYOT METAL INDUSTRIES,Bracket Reinf Dovetail D Plr Lh Position Tilted Causing Nut Offset With Plr D.,THAR ROXX,1,Bracket Reinf Dovetail D Plr Lh Position Tilted Causing Nut Offset With Plr D.,,100% Part Inspection.,N,100,99,0,0,1,0,N,N,Y,,2014137413.0
2025-07-17,2402AW500281C,MSKH SEATING SYSTEMS INDIA,40% Seat head rest inoperative,THAR ROXX,1,seat found defective,,Manually check,N,38,37,0,0,1,0,N,N,Y,,2014137430.0
2025-07-18,2501AW500171A,AUTOLIV INDIA PRIVATE LIMITED,Seat belt Fitment not Possible,THAR ROXX,1,Lock clip found inside the housing,,Visually check,N,32,31,0,0,1,0,N,N,Y,,2014137457.0
2025-07-22,1701AW500091N,LUMAX INDUSTRIES LIMITED,Loose assembly inside the headlamp.,THAR ROXX,1,Head lamp found defective.,,ICA done by manually checking.,N,70,69,1,0,0,0,N,N,Y,,2014137424.0
2025-07-23,2302CW504190N,MAC STEEL PVT LTD,Poor repair touch up at RH side.,THAR ROXX,1,Poor repair touch up at RH side.,,ICA done by visually checking.,N,80,79,1,0,0,0,N,N,Y,,2014137541.0
2025-07-19,2402AW500251A,MSKH SEATING SYSTEMS INDIA,Wrinkles on 40% seat bottom rest,THAR ROXX,1,seat found defective,,Visually check,N,15,14,0,0,1,0,N,N,Y,,2014126852.0
2025-07-17,0601DAA00241N,BOSCH CHASSIS SYSTEMS INDIA,Break Oil leakage from reservoir,THAR ROXX,1,Brake boster found defective,Part level ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014137571.0
2025-07-25,0502AAA13660N,AUTOMECH,ABS Lamp continuous on in Cluster,THAR ROXX,1,ABS Lamp continuous on in Cluster,Part level ICA not possible.,,N,0,0,1,0,0,0,N,N,N,Part to be sent for analysis purpose.,
2025-07-29,0102AW500870N,CIE AUTOMOTIVE INDIA LIMITED,Pannel Overlap On M6 Head lamp Mtg Nut Causing Bolt Fitment Issue,THAR ROXX,1,Pannel Overlap On M6 Head lamp Mtg Nut Causing Bolt Fitment Issue,,ICA Started By Bolt passing,N,190,188,0,0,2,0,N,N,Y,,2014137711.0
2025-07-26,0101EW503350N,VICTORA INDUSTRIES PRIVATE,Bulk Head Piller B Btrim LH Flange Width Less & Spotting Not Done With Reinf Hinge B Trim,THAR ROXX,1,Bulk Head Piller B Btrim LH Flange Width Less & Spotting Not Done With Reinf Hinge B Trim,,ICA Started by Visually checking,N,220,219,0,0,1,0,N,N,Y,,2014137565.0
2025-07-19,2303BW502061B,Varroc Engineering Ltd,Trim Pad PKE Switch Screw Missing,THAR ROXX,1,Part found defective,,Visually check,N,63,62,1,0,0,0,N,N,Y,,2014137657.0
2025-07-22,2303CW503591N,GRUPO ANTOLIN INDIA PVT LTD,Sunvisor sagging,THAR ROXX,1,Sunvisor Check On Master Found Defective,Part level ICA not possible,,N,0,0,3,0,0,0,N,N,Y,,2014137733.0
2025-07-22,2303CW503591B,GRUPO ANTOLIN INDIA PVT LTD,RH Sunvisor Sagging,THAR ROXX,3,Sunvisor chck on master found defective,Part level ICA not possible,,N,0,0,5,0,0,0,N,N,Y,,2014136475.0
2025-07-22,1803AUA00231N,DHOOT AUTOMOTIVE SYSTEMS,Improper Working Head Lamp Switch.,THAR ROXX,1,Improper Working Head Lamp Switch.,,Manually check,N,70,67,3,0,0,0,N,N,Y,,2014137637.0
2025-07-25,2402AW500251A,MSKH SEATING SYSTEMS INDIA,40% seat Side cover to cushion gap excess.,THAR ROXX,1,Suspected Seat Found Defective,,Visually check,N,20,18,0,0,2,0,N,N,Y,,2014137746.0
2025-07-29,2303CW504731B,SUN-N-SHADE SUNVISORS PRIVATE,Rattling noise found from the sunvisor,THAR ROXX,1,Part loose inside the sunvisor,Manually checking,,N,204,203,1,0,0,0,N,N,Y,,2014137752.0
2025-07-30,0116AW500071N,THE WEST INDIA POWER,Sticker missing on part traceability not done,THAR ROXX,1,Sricker found missing on parts,,Visually checking,N,260,253,0,0,7,0,N,N,Y,,2014137728.0
2025-07-24,1503AUA00021N,NIPPON AUDIOTRONIX PRIVATE,RH Front speaker Intermittently working.,THAR ROXX,1,Speaker found defective,ICA NOT POSSIBLE,,N,0,0,0,0,1,0,N,N,Y,,2014137418.0
2025-07-30,0101DW501730N,TRIKAYA COATINGS PVT LTD,All Hole and Slot Punching Operation Missing.,THAR ROXX,1,All Hole and Slot Punching Operation Missing.,,100% Part Inspection.,N,1600,1599,1,0,0,0,N,N,Y,,2014137648.0
2025-07-22,0002BW50001KT,Akar Auto Industries Ltd,Spanner missing from tool kit,THAR ROXX,1,Spanner missing from tool kit,,Visually check,N,310,309,0,0,1,0,N,N,Y,,2014137675.0
2025-07-25,1503AUA00211N,HARMAN INTERNATIONAL INDIA,All Speaker inoperative,THAR ROXX,1,Amplifier found defective,Part level ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014137801.0
2025-07-28,0602BAB07580N,SUPRAJIT ENGINEERING LTD,Parking brake cable spring fitment not possible,THAR ROXX,1,Spring found in Pressed condition,,Visually check,N,50,45,5,0,0,0,N,N,Y,,2014137749.0
2025-07-25,1702BAA01841N,UNO MINDA LIMITED,OHC Sunroof Button working intermittent,THAR ROXX,1,OHC Found defective.,ICA NOT POSSIBLE,,N,0,0,1,0,0,0,N,N,Y,,2014137723.0
2025-07-30,0114DW500581T,MINDA VAST ACCESS SYSTEMS,Paint run down,THAR ROXX,1,Paint run down,,Visually checking,N,140,139,1,0,0,0,N,N,Y,,2014137813.0
2025-08-01,SF0103272,SKS FASTENERS LIMITED,Plain washer missing from bolt,THAR ROXX,1,Plain washer missing from bolt,,visually check,N,0,0,1,0,0,0,N,N,Y,,2014137719.0
2025-08-01,0313AAM03041N,Purflux Engine Systems India,Air cliner found loose condition,THAR ROXX,1,hose mounting clamp found loose,,check manually,N,162,161,1,0,0,0,N,N,Y,,2014137849.0
2025-07-30,2303BW501251D,Varroc Engineering Ltd,NVH pad coming out from trimpad.,THAR ROXX,1,NVH pad found shifted.,,Visually checking,N,74,73,0,0,1,0,N,N,Y,,2014137851.0
2025-08-01,1705DW500111N,UNO MINDARIKA PVT LTD,Seat ventilation not working.,THAR ROXX,1,Switch found defective,Part level ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014137818.0
2025-08-01,1702BAA00321N,LUMAX INDUSTRIES LIMITED,Foot lamp Not Working,THAR ROXX,1,Lamp found Defective,part level ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014137891.0
2025-07-01,0114DW500510N,MAGNA AUTOMOTIVE INDIA,Door indication Not Show On Cluster,THAR ROXX,1,Latch found defective,Part level ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014137920.0
2025-08-01,2303BW501251D,Varroc Engineering Ltd,Extra mould on the clipping area,THAR ROXX,1,Extra mould on the clipping area,,Visually check,N,102,101,1,0,0,0,N,N,Y,,2014137858.0
2025-08-02,1701AW500101N,LUMAX INDUSTRIES LIMITED,Master sample for aiming setting.,THAR ROXX,1,Master sample for aiming setting.,Part level ICA not possible,,N,0,0,1,0,0,0,N,N,N,For Analysis purpose,
2025-08-02,1501BAA05481N,NIPPON AUDIOTRONIX PRIVATE,Bubble inside Audio touch screen,THAR ROXX,1,Audio Found Defective.,Part level ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014138051.0
2025-08-02,1701AW500091N,LUMAX INDUSTRIES LIMITED,Master sample for aiming setting.,THAR ROXX,1,Master sample for aiming setting.,part level ICA not possible,,N,0,0,1,0,0,0,N,N,N,For Analysis purpose,
2025-08-02,1803AUA00231N,DHOOT AUTOMOTIVE SYSTEMS,Improper Working Head Lamp Switch.,THAR ROXX,1,Head Lamp Switch found defective,,Manually checking,N,16,15,1,0,0,0,N,N,Y,,2014138012.0
2025-08-02,1501BAA05481N,NIPPON AUDIOTRONIX PRIVATE,Audio touch screen not working properly,THAR ROXX,1,Audio Found Defective.,Part level ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014136238.0
2025-08-04,1703DW500051N,UNO MINDA LIMITED LIGHTING,HMSL not working,THAR ROXX,1,HMSL found defective,part level ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014136825.0
2025-08-04,1801BW502220N,Motherson Sumi Wiring,Wiring harness fitment not possible,THAR ROXX,1,Wrong part number sticker pasted on wiring harness,,visually check,N,40,39,0,0,1,0,Y,N,Y,,2014138024.0
2025-08-06,0103AW502340N,MAHINDRA ACCELO LIMITED,Surface Uneven and Profile Not Ok. At Bottom Side.,THAR ROXX,1,Surface Uneven and Profile Not Ok. At Bottom Side.,,100% Part Inspection.,N,0,0,1,0,0,0,N,N,Y,,2014137974.0
2025-08-07,2402AW500281C,MSKH SEATING SYSTEMS INDIA,Wrinkle On 40% Seat,THAR ROXX,1,Wrinkle On 40% Seat,,Visually check,N,42,41,1,0,0,0,N,N,Y,,2014138049.0
2025-08-06,2303CW503591B,GRUPO ANTOLIN INDIA PVT LTD,Gap between Rh sunvisor to roof liner,THAR ROXX,1,sunvisor found defective,Part level ICA not possible,,N,0,0,2,0,0,0,N,N,Y,,2014138063.0
2025-08-08,1805AW500251N,NIPPON AUDIOTRONIX PRIVATE,360 Camera not working,THAR ROXX,1,SVS found defective,Part level ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014133293.0
2025-08-06,1702BW600051N,LUMAX INDUSTRIES LIMITED,Lamp Not Working,THAR ROXX,1,Lamp found Defective,Part level ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014138084.0
2025-08-07,2401AW500721A,MSKH SEATING SYSTEMS INDIA,Towel Bar wrong fitted,THAR ROXX,1,Towel Bar wrong fitted,,visually check,N,38,37,0,0,1,0,N,N,Y,,2014138083.0
2025-08-07,0101AW500070N,CIE AUTOMOTIVE INDIA LIMITED,TAIL LAMP MTG M6 NUT BROKEN DUE TO POOR WELDING,THAR ROXX,1,TAIL LAMP MTG M6 NUT BROKEN DUE TO POOR WELDING,,ICA STARTED BY HAMMERING,N,290,289,0,0,2,0,N,N,Y,,2014138096.0
2025-08-07,2303BW501630N,Varroc Polymers Ltd,LH Power window switch not working,THAR ROXX,1,Power window switch not illuminating,,,,0,0,0,0,0,0,,Y,Y,,
2025-08-06,2301FW501331N,MINDA CORPORATION LIMITED,Abnormal movement due to fork damage.,THAR ROXX,1,Abnormal movement due to fork damage.,,ICA done by manually checking.,N,56,53,3,0,0,0,N,N,Y,,2014138104.0
2025-08-05,0117BZ100011G,GOLDE PUNE AUTOMOTIVE INDIA,Abnormal noise while operating sunroof,THAR ROXX,2,Sunroof found defective,Part level ICA not possible,,N,0,0,0,0,14,0,N,N,Y,,2014136413.0
2025-08-12,0101EW503210N,CIE AUTOMOTIVE INDIA LIMITED,Line Mark Visible On Panel,THAR ROXX,1,Line Mark Visible On Panel,,ICA Started By Visual Inspection.,N,90,85,0,0,5,0,N,N,Y,,2014138325.0
2025-08-09,1501BAA05481N,NIPPON AUDIOTRONIX PRIVATE,All speaker inoperative,THAR ROXX,1,Audio found Defective.,Part level ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014138260.0
2025-08-07,2401AW500811C,MSKH SEATING SYSTEMS INDIA,Excess gap between seat to seat trim,THAR ROXX,1,seat found defective,,Visually check,N,30,28,0,0,2,0,N,N,Y,,2014138201.0
2025-08-06,SF0102437,SKS FASTENERS LIMITED,Body Bolt Broken,THAR ROXX,1,Hardness found not ok.,Part level ICA not possible,,N,0,0,67,0,0,0,N,N,Y,,2014138192.0
2025-08-09,1501BAA05481N,NIPPON AUDIOTRONIX PRIVATE,Audio touch screen not working properly,THAR ROXX,1,Audio touch screen not working properly,Part level ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014136238.0
2025-08-07,2303CW503591B,GRUPO ANTOLIN INDIA PVT LTD,Gap between Rh sunvisor to roof liner,THAR ROXX,1,sunvisor found defective,Part level ICA not possible,,N,0,0,3,0,0,0,N,N,Y,,2014138063.0
2025-08-07,0313AAM03041N,Purflux Engine Systems India,Air cleaner hose found loose condition,THAR ROXX,1,hose mounting clamp found loose,,Manually check,N,40,39,1,0,0,0,N,N,Y,,2014137849.0
2025-08-11,2301BW500071D,MINDA CORPORATION LIMITED,Rattle Noise During Road Test From AC Vent.,THAR ROXX,1,AC Vent Assy Found Loose,,Manually check,N,0,0,0,0,0,0,N,N,Y,,
2025-08-11,1312AW500101N,NIPPON AUDIOTRONIX PRIVATE,Spare Wheel Bracket Bolt Prefitment Not Possible.,THAR ROXX,1,Thread Found Not Ok,,Manually check,N,40,39,1,0,0,0,N,N,Y,,2014138278.0
2025-08-11,1312AW500101N,NIPPON AUDIOTRONIX PRIVATE,Spare Wheel Bracket Bolt Prefitment Not Possible.,THAR ROXX,1,Thread Found Not Ok,,Manually check,N,0,0,0,0,0,0,N,N,Y,,
2025-08-11,1501BAA05481N,NIPPON AUDIOTRONIX PRIVATE,Audio volume not working properly,THAR ROXX,1,Audio found defective,Part level ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014138198.0
2025-08-11,2401AW500701C,MSKH SEATING SYSTEMS INDIA,Co driver seat hole mismatch With body,THAR ROXX,1,Seat Check on Master Found not ok,Part level ICA not possible,,N,0,0,0,0,1,0,N,N,Y,,2014138267.0
2025-08-13,2402AW500241A,MSKH SEATING SYSTEMS INDIA,Wrinkle on rear seat at iso fix area,THAR ROXX,1,Wrinkle on rear seat at iso fix area,,visually check,N,22,21,0,0,1,0,N,N,Y,,2014138394.0
2025-08-13,2401AW500871A,MSKH SEATING SYSTEMS INDIA,"FABRIC LOOSE ,STICHES OPEN",THAR ROXX,2,"FABRIC LOOSE ,STICHES OPEN",,visually check,N,18,14,0,0,4,0,N,N,Y,,2014138356.0
2025-08-14,0401BBB02770N,SHARDA MOTOR INDUSTRIES,UCA insertion Not possible.,THAR ROXX,1,part found defective,,Manually check with gauge,N,259,258,0,0,1,0,N,N,Y,,2014138309.0
2025-08-14,1703AW500081N,UNO MINDA LIMITED,Plastic Paper inside Tail Lamp,THAR ROXX,1,Plastic Paper inside Tail Lamp,,Visually check,N,42,41,1,0,0,0,N,N,Y,,2014128977.0
2025-08-14,SF0214017,MICRON PRECISIONS SCREWS LTD,Screw Head Profile Not Ok & Press Inward,THAR ROXX,1,Screw Head Profile Not Ok & Press Inward,,ICA Started By Visual Inspection.,N,0,0,0,0,0,0,N,N,Y,,
2025-08-13,2402AW500241A,MSKH SEATING SYSTEMS INDIA,RH RR Seat recliner leaver cover To seat gap Excess.,THAR ROXX,1,Seat found defective,,Visually check,N,20,19,0,0,1,0,N,N,Y,,2014138338.0
2025-08-12,1501BAA05481N,NIPPON AUDIOTRONIX PRIVATE,Water line mark inside,THAR ROXX,1,Audio Found Defective.,Part level ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014138339.0
2025-08-12,2303CW504671B,GRUPO ANTOLIN INDIA PVT LTD,Press Mark On Both Front Side,THAR ROXX,1,Press Mark On Both Front Side,Part level ICA not possible,,N,0,0,0,0,1,0,N,N,Y,,2014138460.0
2025-08-13,1901AW500011N,INTERFACE MICRO SYSTEMS,Wireless charger inoperative,THAR ROXX,1,Suspected wireless Charger Defective.,Part level ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014136849.0
2025-08-14,1301AS200271N,VISTEON ELECTRONICS INDIA,Cluster indication Not Ok.,THAR ROXX,1,Cluster found defective,Part level ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014138461.0
2025-08-16,0101DW501430N,VICTORA INDUSTRIES PRIVATE,01 M6 Stud Missing,THAR ROXX,1,01 M6 Stud Missing,,ICA Started By Visual checking,N,125,124,0,0,1,0,N,N,Y,,2014129714.0
2025-08-14,0602BAB07580N,SUPRAJIT ENGINEERING LTD,Parking brake cable spring fitment not possible,THAR ROXX,2,Mounting Spring Orientation wrong,,visually check,N,230,221,9,0,0,0,N,N,Y,,2014137749.0
2025-08-21,2303BW502731A,Varroc Engineering Ltd,Traceability not Done,THAR ROXX,1,Barcode Sticker Print Found Not Ok,Part level ICA not possible,,N,0,0,2,0,0,0,N,N,Y,,2014138648.0
2025-08-20,0107GW500200N,UKAY METAL INDUSTRIES PVT.,Black sealer found missing,THAR ROXX,1,Black sealer found missing,,Visually Check,N,408,407,1,0,0,0,N,N,Y,,2014138620.0
2025-08-19,2303BW501600N,Varroc Engineering Ltd,Glass Up down Switch Assy Without Anti pitch  Fitted .,THAR ROXX,1,Switch assy Wrong Fitted,,Visually check,N,65,64,1,0,0,0,N,N,Y,,2014138682.0
2025-08-19,1701AW500101N,LUMAX INDUSTRIES LIMITED,Head lamp shade variation.,THAR ROXX,1,Head lamp found defective.,Part level ICA not possible,,N,0,0,2,0,0,0,N,N,Y,,2014132278.0
2025-08-25,2501AW500241A,AUTOLIV INDIA PRIVATE LIMITED,Shade Variation Between Cap and B pillar,THAR ROXX,1,Wrong Cap Fitted On Assy,,Visually checking,N,835,834,1,0,0,0,N,N,Y,,2014138775.0
2025-08-18,2402AW500281C,MSKH SEATING SYSTEMS INDIA,40% Seat Not locking,THAR ROXX,1,Recliner Lever Found Sticky.,,Manually operating,N,40,39,0,0,1,0,N,N,Y,,2014138728.0
2025-08-25,2302CW504190N,MAC STEEL PVT LTD,Damage RH side foot step at rear,THAR ROXX,1,Damage RH side foot step at rear,,Visually checking,N,63,62,1,0,0,0,N,N,Y,,2014138827.0
2025-08-21,1805AW500191N,INTERFACE MICRO SYSTEMS,Hazard lamp not working while opening tail door by remote.,THAR ROXX,1,MBFM found defective (DID value wrong),ICA not possible,,N,0,0,0,0,47,0,N,N,Y,,2014138806.0
2025-08-25,1501BAA05481N,NIPPON AUDIOTRONIX PRIVATE,Audio inoperative,THAR ROXX,1,Audio found Defective.,ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014130946.0
2025-08-25,0603AAB00821N,BOSCH CHASSIS SYSTEMS INDIA,ABS Lamp Continuous ON  in Cluster.,THAR ROXX,1,ABS found Defective.,Part level ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014138961.0
2025-08-18,2402AW500281B,MSKH SEATING SYSTEMS INDIA,Sticker pasted on wrong seat,THAR ROXX,1,Sticker pasted on wrong seat,,visually check,N,27,26,0,0,1,0,N,N,Y,,2014138938.0
2025-08-19,0706AAD02971N,LUMAX MANNOH ALLIED,Gear Knob Position Tilted,THAR ROXX,1,TGS Tower Gear knob Mounting Cross Fitted.,,Visually check,N,106,105,0,0,1,0,N,N,Y,,2014138945.0
2025-08-21,2303CW503591B,GRUPO ANTOLIN INDIA PVT LTD,RH  Sunvisor Hanging,THAR ROXX,1,Excess gap found between Sunvisor and roof liner,Part level ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014138063.0
2025-08-21,2402AW500281C,MSKH SEATING SYSTEMS INDIA,Welding wire found inside the seat,THAR ROXX,1,Welding wire found inside the seat,,visually check,N,68,67,0,0,1,0,N,N,Y,,2014138944.0
2025-08-28,0102AW501730N,PMEA SOLAR TECH SOLUTIONS,Reinf engine copmp plate bend & profile not ok. Causing stud bend at welding area.,THAR ROXX,1,Reinf engine copmp plate bend & profile not ok. Causing stud bend at welding area.,,100% Part Inspection.,N,90,88,0,0,2,0,N,N,Y,,2014138972.0
2025-09-01,1203EW500211N,SUBROS LIMITED,Nitrogen Test Failed.,THAR ROXX,1,Burr Found Inside Pipe Mounting.,,visually check,N,402,401,1,0,0,0,N,N,Y,,2014139086.0
2025-08-28,2402AW500281C,MSKH SEATING SYSTEMS INDIA,Wrinkle on 60% seat,THAR ROXX,1,Wrinkle on 60% seat,,Visually checking,N,22,21,0,0,1,0,N,N,Y,,2014137172.0
2025-08-30,1805AW500271N,INTERFACE MICRO SYSTEMS,Rear Wiper Home Position Not ok,THAR ROXX,1,MBFM Found Defective,ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014139100.0
2025-08-30,2401AW500701A,MSKH SEATING SYSTEMS INDIA,Wrinkle on the co driver seat,THAR ROXX,1,Wrinkle on the co driver seat,,Visually checking,N,20,19,0,0,1,0,N,N,Y,,2014127181.0
2025-08-30,2302AW501810J,PLASTIC OMNIUM AUTO EXTERIORS,Shade variation on both sides of the grill,THAR ROXX,1,Shade variation on both sides of the grill,,Visually Checking,N,42,38,4,0,0,0,N,N,Y,,2014126242.0
2025-08-25,0315CAM00770N,SUSHMI  ENGINEERING,Sensor Protective Cover Fitment Not Possible,THAR ROXX,1,Sensor Protective Cover Extra Cutting,,visually Check,N,160,159,1,0,0,0,N,N,Y,,2014138985.0
2025-08-29,0601DAA00231N,BOSCH CHASSIS SYSTEMS INDIA,Brake pedal noise while operating,THAR ROXX,1,Brake booster found defective,ICA not possible,,N,0,0,0,0,1,0,N,N,Y,,2014138998.0
2025-08-30,006050468H01,ECOCAT INDIA PVT. LTD.,DOC DPF Fitment not possible,THAR ROXX,1,DOC DPF Bracket Hole miss-match.,ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014139090.0
2025-09-01,2303EW500240N,SUPREME TREON PRIVATE LIMITED,Tool organizer opening flap hook missing on part,THAR ROXX,1,Tool organizer opening flap hook missing on part,,Visually check,N,192,191,0,0,1,0,N,N,Y,,2014139124.0
2025-09-01,1203EW500241N,SUBROS LIMITED,AC test fail,THAR ROXX,1,Bur obserd on Ac pipe,,visually check,N,180,178,2,0,0,0,N,N,Y,,2014139099.0
2025-08-30,2401AW500901A,MSKH SEATING SYSTEMS INDIA,Recliner Folding Slow,THAR ROXX,1,Seat Found Defective.,,Manually operating,N,40,39,0,0,1,0,N,N,Y,,2014138929.0
2025-09-01,1203EW500221N,SUBROS LIMITED,Burr found in mounting hole,THAR ROXX,10,Burr found in mounting hole,,manually check,N,492,451,41,0,0,0,N,N,Y,,2014139133.0
2025-09-01,2303CW504721B,SUN-N-SHADE SUNVISORS PRIVATE,Traceability Not Done.,THAR ROXX,2,RH sticker pasted on LH part,,visually check,N,212,206,0,0,6,0,N,N,Y,,2014139141.0
2025-09-04,0101EW505470N,DG CORPORATION PRIVATE LIMITED,Applique Bracket 02 Stud Broken Observed Out Of 04.,THAR ROXX,1,Applique Bracket 02 Stud Broken Observed Out Of 04.,,100% Part Inspection.,N,500,499,0,0,1,0,N,N,Y,,2014139216.0
2025-09-03,0101EW505470N,DG CORPORATION PRIVATE LIMITED,Applique Bracket One Stud Missing Observed.,THAR ROXX,1,Applique Bracket One Stud Missing Observed.,,100% Part Inspection.,N,300,299,0,0,1,0,N,N,Y,,2014133816.0
2025-09-02,0111CW500140N,ASAHI  INDIA GLASS  LTD,Glass Fitment Not Possible.,THAR ROXX,1,Hole Found Shifted.,,Manually check,N,200,199,1,0,0,0,N,N,Y,,2014139240.0
2025-09-02,1701AW500101N,LUMAX INDUSTRIES LIMITED,DRL Shade variation,THAR ROXX,1,Yellowish illumination as compared to LH DRL,Part level ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014132278.0
2025-09-01,2402AW500281C,MSKH SEATING SYSTEMS INDIA,PODS Lamp not working in cluster,THAR ROXX,1,Connection Not done Properly,Part level ICA not possible,,N,0,0,0,0,1,0,N,N,Y,,2014133174.0
2025-09-04,1203EW500221N,SUBROS LIMITED,Burr found in mounting hole,THAR ROXX,1,Burr found in mounting hole,,Visually check,N,492,490,2,0,0,0,N,N,Y,,2014139133.0
2025-09-04,2302CW504190N,MAC STEEL PVT LTD,foot Step fitment Not Possible,THAR ROXX,1,Mounting Hole Missing,,Visually check,N,70,69,1,0,0,0,N,N,Y,,2014134477.0
2025-09-03,1203EW500221N,SUBROS LIMITED,AC Gas Leakage,THAR ROXX,1,Pin Hole Found on Brazing,Part level ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014135743.0
2025-09-02,0403ADG00261N,TENNECO AUTOMOTIVE INDIA,LH Rear Shock Absorber Nut Hand loose.,THAR ROXX,1,Shock Absorber found defective,,Manually check,N,228,227,1,0,0,0,N,N,Y,,2014139224.0
2025-09-02,1701AW500101N,LUMAX INDUSTRIES LIMITED,DRL inoperative,THAR ROXX,1,DRL inoperative,Part level ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014139139.0
2025-09-04,0101EW503670N,ALF ENGINEERING PVT LTD,Aplique Mtg One M6 Nut Missing,THAR ROXX,1,Aplique Mtg One M6 Nut Missing,,100% Part Inspection.,N,180,179,0,0,1,0,N,N,Y,,2014139159.0
2025-09-01,1312AW500101N,NIPPON AUDIOTRONIX PRIVATE,Screw threading missing on the RVC camera,THAR ROXX,1,Screw threading missing on the RVC camera,,Visually check,N,120,119,1,0,0,0,N,N,Y,,2014139234.0
2025-09-08,1203EW500221N,SUBROS LIMITED,Ac gas leakage From pressure switch.,THAR ROXX,1,AC Pipe Found Defective.,Part level ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014139228.0
